Week_End_Date,Close,Weekly_Return
2023-01-13,25170.97,0.0001692712317185041
2023-01-20,25005.19,-0.006586158578712031
2023-01-27,24338.84,-0.026648467778089158
2023-02-03,24448.01,0.004485423298727476
2023-02-10,24890.44,0.018096769430313575
2023-02-17,24685.27,-0.008242923789213763
2023-02-24,24178.73,-0.020519929496416345
2023-03-03,24595.89,0.01725318079154703
2023-03-10,24617.91,0.00089527152707225
2023-03-17,24112.01,-0.020550079190313153
2023-03-24,23633.56,-0.019842808625245123
2023-03-31,24065.59,0.0182803606397004
2023-04-07,24351.06,0.011862165024834281
2023-04-14,24720.57,0.015174288100805455
2023-04-21,24844.97,0.00503224642473854
2023-04-28,25492.43,0.026060003292416978
2023-05-05,25851.86,0.014099479727903486
2023-05-12,26200.75,0.013495740732001549
2023-05-19,26152.27,-0.001850328711964333
2023-05-26,26803.15,0.02488808810860399
2023-06-02,27294.1,0.018316876934240778
2023-06-09,27518.19,0.008210199273835705
2023-06-16,28331.32,0.029548818436096358
2023-06-23,27977.34,-0.012494299594935865
2023-06-30,28776.2,0.028553822486340863
2023-07-07,28999.02,0.007743204453680486
2023-07-14,29393.0,0.013585976353683638
2023-07-21,29547.28,0.005248868778280569
2023-07-28,30159.82,0.020730842229809365
2023-08-04,30162.66,9.416501822623324e-05
2023-08-11,30429.56,0.008848689074504756
2023-08-18,30265.32,-0.0053973833338373245
2023-08-25,30717.91,0.01495407945463656
2023-09-01,31435.62,0.02336454530923482
2023-09-08,32672.0,0.03933054286824955
2023-09-15,32505.37,-0.005100085700293855
2023-09-22,31948.76,-0.017123632187543203
2023-09-29,32340.71,0.012268081765927752
2023-10-06,32077.66,-0.008133711350183703
2023-10-13,32305.62,0.007106503404550102
2023-10-20,31880.86,-0.013148176694952718
2023-10-27,31112.51,-0.024100667296929945
2023-11-03,31735.86,0.02003534912483773
2023-11-10,32566.13,0.02616188753038373
2023-11-17,33380.58,0.02500911222794966
2023-11-24,33610.39,0.006884541850381121
2023-12-01,34586.76,0.02904964804038279
2023-12-08,35290.91,0.020358946602688555
2023-12-15,36198.35,0.025713136895591404
2023-12-22,35882.68,-0.00872056323009196
2023-12-29,36839.22,0.026657429155235945
2024-01-05,37706.55,0.023543658090480868
2024-01-12,37875.43,0.004478797450310212
2024-01-19,38204.77,0.008695346825105199
2024-01-26,37746.29,-0.012000595737129083
2024-02-02,38928.11,0.0313095671124235
2024-02-09,39569.57,0.016478066877636754
2024-02-16,39930.08,0.009110788921891322
2024-02-23,39934.21,0.00010343079703312164
2024-03-01,39696.49,-0.00595279085275513
2024-03-08,39852.85,0.003938887292050275
2024-03-15,38250.44,-0.0402081657898995
2024-03-22,38801.23,0.014399572919945536
2024-03-29,39322.12,0.013424574427150837
2024-04-05,40830.54,0.038360597038002986
2024-04-12,40909.03,0.00192233558507926
2024-04-19,40004.52,-0.0221102773641908
2024-04-26,41587.77,0.03957677782410585
2024-05-03,42414.53,0.01987988295597476
2024-05-10,41027.75,-0.032695870966859664
2024-05-17,42841.1,0.04419813418966423
2024-05-24,43519.44,0.01583386047510471
2024-05-31,42852.69,-0.015320739421279317
2024-06-07,44111.44,0.029373885280013834
2024-06-14,46058.76,0.044145464305858084
2024-06-21,45967.07,-0.001990717943774478
2024-06-28,46158.35,0.0041612397744732466
2024-07-05,47437.85,0.027719795010003656
2024-07-12,47508.26,0.0014842578236577975
2024-07-19,46260.03,-0.026273957412879412
2024-07-26,47706.67,0.03127192092179798
2024-08-02,47675.23,-0.0006590273435558291
2024-08-09,47192.27,-0.01013020807660514
2024-08-16,47393.93,0.004273157447183706
2024-08-23,48321.92,0.019580355543420858
2024-08-30,49065.36,0.01538515025893017
2024-09-06,48504.84,-0.011423945528984292
2024-09-13,49244.05,0.015239922448976317
2024-09-20,49163.22,-0.0016414165772311584
2024-09-27,49490.32,0.00665334776688753
2024-10-04,47906.74,-0.031997772493691734
2024-10-11,48436.86,0.01106566633421524
2024-10-18,47946.33,-0.010127204777518606
2024-10-25,45452.83,-0.05200606594915602
2024-11-01,46284.43,0.01829589048690705
2024-11-08,46080.07,-0.004415307696346238
2024-11-15,44289.6,-0.03885562673841425
2024-11-22,45029.22,0.016699631516202462
2024-11-29,46070.85,0.02313231275158656
2024-12-06,47669.72,0.03470459086385436
2024-12-13,47776.62,0.0022425136963255543
2024-12-20,46226.5,-0.032445158322208734
2024-12-27,46325.58,0.0021433593285238306
2025-01-03,46936.08,0.013178464252363353
2025-01-10,44240.89,-0.057422562770474306
2025-01-17,43761.23,-0.010842006116965508
2025-01-24,42715.63,-0.0238932955038057
2025-01-31,43096.45,0.008915237818100774
2025-02-07,43050.27,-0.0010715499768542136
2025-02-14,39731.79,-0.07708383710485434
2025-02-21,40374.02,0.016164134563280363
2025-02-28,38592.02,-0.04413729423029955
2025-03-07,39888.29,0.03358906841362552
2025-03-14,39062.82,-0.020694544689682126
2025-03-21,41831.57,0.07087941935579667
2025-03-28,41531.12,-0.007182374460246055
2025-04-04,40508.53,-0.024622259163730842
2025-04-11,40274.24,-0.005783720120182134
2025-04-18,41980.48,0.0423655418451101
2025-04-25,42528.71,0.01305916464032797
2025-05-02,42707.87,0.004212683620076874
2025-05-09,42111.5,-0.013963936857539383
2025-05-16,45005.84,0.06873039431034278
2025-05-23,44861.42,-0.003208916887230573
2025-05-30,45136.35,0.006128428391254603
2025-06-06,46096.51,0.021272433415639558
2025-06-13,45681.28,-0.009007840289861457
2025-06-20,45480.26,-0.004400489653529793
2025-06-27,46541.25,0.023328582554277277
2025-07-04,46814.34,0.0058676980098300024
2025-07-11,46291.2,-0.011174781060674932
2025-07-18,46775.77,0.010467864302502461
2025-07-25,45978.04,-0.017054342451230498
2025-08-01,45155.19,-0.0178965871533453
2025-08-08,44570.89,-0.012939819320879953
2025-08-15,44979.24,0.009161809423145817
2025-08-22,45890.28,0.02025467749121601
2025-08-29,44642.31,-0.027194647755472423
2025-09-05,45459.77,0.018311328423641138
2025-09-12,46184.3,0.01593782810603761
2025-09-19,46867.33,0.014789224909763643
2025-09-26,44747.26,-0.04523556174418297
2025-10-03,45678.11,0.02080239102908199
2025-10-10,46362.29,0.014978290476554301
2025-10-17,46360.28,-4.335420014844882e-05
2025-10-24,46594.96,0.005062091945950309
2025-10-31,47044.59,0.009649756110961194
2025-11-07,46768.39,-0.005871025765130433
2025-11-14,47187.18,0.008954552423121598
2025-11-21,46655.71,-0.011263016777014467
2025-11-28,47211.4,0.011910439258131511
2025-12-05,46617.8,-0.012573234430667157
2025-12-12,46477.51,-0.0030093655213244697
2025-12-19,46547.3,0.001501586466228444
2025-12-26,46721.04,0.0037325473228306816
2026-01-02,47539.18,0.017511168415771605
2026-01-09,46304.8,-0.02596552990606904
2026-01-16,46186.05,-0.0025645289473229527
2026-01-23,44246.27,-0.041999261681828326
2026-01-30,45182.08,0.021150031403777136
2026-02-06,45911.4,0.016141797810105274
2026-02-13,45705.12,-0.004493001738130387
