Week_End_Date,Close,Weekly_Return
2023-01-13,20619.45,0.005406520298587347
2023-01-20,20984.63,0.017710462694203732
2023-01-27,19480.17,-0.07169342514020993
2023-02-03,17633.66,-0.09478921385182981
2023-02-10,17566.05,-0.0038341444714257156
2023-02-17,17638.53,0.004126141050492249
2023-02-24,17218.02,-0.023840422075989243
2023-03-03,17304.71,0.005034841404528478
2023-03-10,17684.73,0.02196049514843068
2023-03-17,17580.23,-0.005909052612055765
2023-03-24,17408.93,-0.009743899823836166
2023-03-31,17383.4,-0.0014664887503137436
2023-04-07,17388.81,0.000311216447875573
2023-04-14,17707.95,0.018353182305172133
2023-04-21,17933.13,0.012716322329801022
2023-04-28,18271.28,0.018856161752019762
2023-05-05,18300.03,0.0015735077126506347
2023-05-12,18382.89,0.004527861429735491
2023-05-19,18002.57,-0.02068880355591529
2023-05-26,18394.48,0.02176966955273607
2023-06-02,17824.38,-0.03099299355023888
2023-06-09,17888.05,0.003572073755159888
2023-06-16,18344.34,0.02550809059679504
2023-06-23,17939.78,-0.022053668870071208
2023-06-30,18209.8,0.01505146662891077
2023-07-07,19048.42,0.0460532240881284
2023-07-14,19064.63,0.0008509892159036525
2023-07-21,19373.83,0.01621851564913679
2023-07-28,19213.38,-0.008281790435861192
2023-08-04,18909.6,-0.015810856809161278
2023-08-11,19059.78,0.007941997715446236
2023-08-18,18815.09,-0.012838028560665404
2023-08-25,18707.17,-0.005735821619774484
2023-09-01,18788.04,0.0043229414176491066
2023-09-08,19485.32,0.03711297186933815
2023-09-15,19259.72,-0.011577946885142132
2023-09-22,19004.0,-0.013277451593273537
2023-09-29,19025.66,0.0011397600505156369
2023-10-06,18704.42,-0.01688456537118821
2023-10-13,18947.49,0.012995324099865257
2023-10-20,18585.8,-0.019089071956232884
2023-10-27,18055.68,-0.028522850778551323
2023-11-03,18712.14,0.03635753402807307
2023-11-10,19178.16,0.02490468754509112
2023-11-17,19446.95,0.01401542170886061
2023-11-24,19515.82,0.0035414293758146975
