Week_End_Date,Close,Weekly_Return
2023-01-13,21471.37,0.03880841231144072
2023-01-20,21722.33,0.011688122369462262
2023-01-27,21191.44,-0.024439827587556362
2023-02-03,20973.92,-0.010264521901296009
2023-02-10,20066.58,-0.04326039195343534
2023-02-17,20451.72,0.01919310614962777
2023-02-24,19721.25,-0.035716800347354694
2023-03-03,19747.15,0.0013133041769666232
2023-03-10,19589.95,-0.00796064242181782
2023-03-17,19509.13,-0.0041255848024114306
2023-03-24,18701.99,-0.041372424090669324
2023-03-31,19184.87,0.025819712233831726
2023-04-07,19244.98,0.0031331981921169927
2023-04-14,19797.02,0.02868488301884442
2023-04-21,19839.07,0.002124057055051587
2023-04-28,20134.69,0.014900900092595037
2023-05-05,20194.73,0.0029819182714012626
2023-05-12,19675.06,-0.02573295112140639
2023-05-19,19435.14,-0.012194117832423523
2023-05-26,19763.19,0.016879219804951218
2023-06-02,19721.31,-0.002119091098147452
2023-06-09,19949.92,0.01159202912991053
2023-06-16,20592.43,0.03220614418503942
2023-06-23,20095.84,-0.024115172420156372
2023-06-30,20561.27,0.023160514813016064
2023-07-07,20729.96,0.008204259756328325
2023-07-14,21409.16,0.03276417320631597
2023-07-21,21196.73,-0.009922388360869894
2023-07-28,21803.98,0.02864828678763187
2023-08-04,21650.42,-0.007042750910613682
2023-08-11,21877.78,0.010501412905615792
2023-08-18,21017.3,-0.03933123013395323
2023-08-25,21256.92,0.01140108386900307
2023-09-01,22542.14,0.06046125214753606
2023-09-08,23312.49,0.03417377409598221
2023-09-15,23480.18,0.007193139814751559
2023-09-22,22715.96,-0.03254745065838516
2023-09-29,23206.33,0.02158702515764266
2023-10-06,22654.83,-0.023765067548380148
2023-10-13,23197.69,0.023962219094117998
2023-10-20,22962.83,-0.010124283926545963
2023-10-27,22303.92,-0.028694633893122212
2023-11-03,22361.0,0.002559191388778359
2023-11-10,23054.29,0.0310044273511918
2023-11-17,23757.22,0.030490203775523028
2023-11-24,23798.44,0.001735051491714934
2023-12-01,24500.09,0.02948302493776911
2023-12-08,24736.3,0.009641189073182899
2023-12-15,25845.94,0.044858770309221585
2023-12-22,25935.91,0.0034810109440785997
2023-12-29,26990.69,0.04066870990838556
2024-01-05,26483.73,-0.01878277287464669
2024-01-12,26443.3,-0.0015265976507086165
2024-01-19,26088.84,-0.013404529691831146
2024-01-26,26107.8,0.0007267475288283975
2024-02-02,27275.5,0.04472609718168519
2024-02-09,27753.48,0.017524151711242775
2024-02-16,27621.23,-0.00476516818791739
2024-02-23,27396.61,-0.00813215052334737
2024-03-01,27896.94,0.018262478459926124
2024-03-08,28737.21,0.030120507840644795
2024-03-15,26535.7,-0.07660834158917995
2024-03-22,27839.38,0.049129286206883505
2024-03-29,28196.08,0.012812785342202426
2024-04-05,29534.7,0.047475393742676175
2024-04-12,30348.42,0.02755132098853208
2024-04-19,30243.85,-0.0034456489003381607
2024-04-26,31394.57,0.03804806597043697
2024-05-03,31828.8,0.013831372750128468
2024-05-10,30773.3,-0.03316179057960089
2024-05-17,32468.58,0.05508931443816567
2024-05-24,33466.39,0.030731556477061828
2024-05-31,32713.24,-0.022504668116280158
2024-06-07,33281.05,0.017357192378376407
2024-06-14,33596.41,0.009475662576751587
2024-06-21,33736.4,0.0041668142518798135
2024-06-28,33050.57,-0.020329080755504436
2024-07-05,33739.36,0.020840487773735816
2024-07-12,32988.24,-0.02226242584328819
2024-07-19,31517.1,-0.04459589235436623
2024-07-26,32261.59,0.023621779922645247
2024-08-02,31900.33,-0.011197836188482913
2024-08-09,31035.03,-0.027125111244930777
2024-08-16,30838.36,-0.006337032701434375
2024-08-23,32184.62,0.04365536948138615
2024-08-30,32455.81,0.008426074317484655
2024-09-06,31323.32,-0.03489329029224664
2024-09-13,31883.46,0.0178825233085127
2024-09-20,31973.89,0.002836266829258749
2024-09-27,34245.98,0.07106079366633233
2024-10-04,34277.62,0.000923904061148173
2024-10-11,33647.77,-0.018374963022520396
2024-10-18,33141.71,-0.015039926865881403
2024-10-25,30863.45,-0.06874298278513691
2024-11-01,31494.2,0.02043679497917439
2024-11-08,30982.9,-0.016234735284592072
2024-11-15,29428.79,-0.05016024968611721
2024-11-22,30215.84,0.026744218841481482
2024-11-29,30536.66,0.01061760983643012
2024-12-06,31688.29,0.03771303082917399
2024-12-13,31741.18,0.0016690708144870836
2024-12-20,29624.43,-0.06668781689905667
2024-12-27,29199.42,-0.014346605149871294
2025-01-03,29214.53,0.0005174760320580951
2025-01-10,27685.14,-0.05235032020025654
2025-01-17,28706.91,0.036906802710768405
2025-01-24,28504.94,-0.007035588295640327
2025-01-31,28569.54,0.002266273845866751
2025-02-07,28912.98,0.012021194600963181
2025-02-14,27621.26,-0.04467612816112354
2025-02-21,29197.49,0.0570658253823324
2025-02-28,28004.41,-0.04086241659813916
2025-03-07,30224.05,0.07926037363400984
2025-03-14,29743.73,-0.015891980062235245
2025-03-21,31181.33,0.04833287553376797
2025-03-28,30824.72,-0.011436651355153926
2025-04-04,28450.44,-0.07702519276736342
2025-04-11,27758.16,-0.024332839843601684
