Week_End_Date,Close,Weekly_Return
2023-01-13,28955.47,0.03368166048954779
2023-01-20,29463.99,0.017562139381609
2023-01-27,29574.18,0.0037398193523687784
2023-02-03,30442.86,0.029372919215342685
2023-02-10,30732.12,0.009501735382286602
2023-02-17,30794.88,0.0020421630528582035
2023-02-24,30240.58,-0.017999745412224377
2023-03-03,29541.14,-0.023129186014289482
2023-03-10,29308.91,-0.007861240290659044
2023-03-17,28593.78,-0.02439974738057471
2023-03-24,27791.4,-0.02806134760776635
2023-03-31,28478.99,0.024741106961146286
2023-04-07,28557.99,0.0027739747793023017
2023-04-14,28235.2,-0.011302966350222876
2023-04-21,26679.83,-0.0550862044540148
2023-04-28,27503.49,0.030872010803667083
2023-05-05,27601.47,0.003562456982731943
2023-05-12,27903.94,0.010958474313143451
2023-05-19,28228.37,0.011626673509189
2023-05-26,29271.27,0.036945101683165005
2023-06-02,29404.0,0.004534480396648277
2023-06-09,28654.43,-0.025492109917018113
2023-06-16,28971.67,0.0110712375014963
2023-06-23,28855.0,-0.004027037447271731
2023-06-30,29876.53,0.0354021833304452
2023-07-07,29834.09,-0.0014205130247721964
2023-07-14,31296.36,0.04901339373850511
2023-07-21,30099.24,-0.03825109373741864
2023-07-28,29893.16,-0.006846684501004119
2023-08-04,30781.16,0.029705792228054806
2023-08-11,31019.34,0.007737850035541172
2023-08-18,30907.96,-0.0035906631153338475
2023-08-25,31264.9,0.011548481362082752
2023-09-01,31850.25,0.01872227322012865
2023-09-08,32697.84,0.026611722042998
2023-09-15,33468.3,0.023563024346562322
2023-09-22,32993.54,-0.014185363463336986
2023-09-29,32065.34,-0.028132779932071528
2023-10-06,32643.66,0.01803567340935719
2023-10-13,32207.95,-0.013347461651052606
2023-10-20,31940.06,-0.008317511670255295
2023-10-27,31068.47,-0.027288301900497358
2023-11-03,31321.71,0.008151029001428167
2023-11-10,31248.67,-0.002331928876169287
2023-11-17,32819.47,0.05026773939498885
2023-11-24,32706.83,-0.003432109049902321
2023-12-01,33252.19,0.01667419312724583
2023-12-08,34000.26,0.02249686411631835
2023-12-15,36375.03,0.06984564235685253
2023-12-22,36201.86,-0.004760683358886575
2023-12-29,36011.09,-0.005269618743346416
2024-01-05,35496.39,-0.014292819239850707
2024-01-12,37120.45,0.04575282162495964
2024-01-19,37820.91,0.018869922104931547
2024-01-26,37199.97,-0.016417902160471565
2024-02-02,38045.1,0.02271856670852146
2024-02-09,38456.83,0.010822155809815381
2024-02-16,39040.82,0.015185599021032115
2024-02-23,38628.31,-0.010566120281285118
2024-03-01,38201.59,-0.01104682032426485
2024-03-08,37744.24,-0.011972014777395401
2024-03-15,37926.76,0.004835704732695678
2024-03-22,35824.73,-0.05542340025881454
2024-03-29,35644.77,-0.00502334560511708
2024-04-05,36064.58,0.01177760440030906
2024-04-12,35781.66,-0.007844816160343382
2024-04-19,34139.78,-0.04588607683377477
2024-04-26,34420.81,0.008231746074520707
2024-05-03,33901.7,-0.015081283676938506
2024-05-10,33700.95,-0.005921531958574366
2024-05-17,34178.26,0.01416310222708872
2024-05-24,34517.19,0.009916537588513963
2024-05-31,33198.71,-0.03819777913555544
2024-06-07,35909.41,0.08165076293627083
2024-06-14,35506.07,-0.011232153354789332
2024-06-21,36172.71,0.018775381223548493
2024-06-28,36951.36,0.02152589617974443
2024-07-05,38483.33,0.04145909649874868
2024-07-12,39828.91,0.03496526937767608
2024-07-19,40620.28,0.019869235688347864
2024-07-26,41836.85,0.029949818169643372
2024-08-02,40630.67,-0.02883056444259069
2024-08-09,39847.58,-0.019273371568817255
2024-08-16,41549.12,0.04270121297202989
2024-08-23,41868.12,0.007677659599047981
2024-08-30,43486.56,0.038655664500818254
2024-09-06,42845.88,-0.014732827797829917
2024-09-13,43984.14,0.026566381645096282
2024-09-20,42737.49,-0.0283431709702634
2024-09-27,42791.87,0.0012724191336459523
2024-10-04,42360.57,-0.010079017346051988
2024-10-11,42827.08,0.01101283575740375
2024-10-18,42390.64,-0.010190748470360389
2024-10-25,41727.04,-0.015654399178686607
2024-11-01,40514.0,-0.02907083751926809
2024-11-08,41975.89,0.036083576047786003
2024-11-15,42078.85,0.0024528366164482396
2024-11-22,42847.97,0.018278066059314924
2024-11-29,42783.48,-0.0015050888058406597
2024-12-06,44522.53,0.04064769859768291
2024-12-13,45687.93,0.02617551158930098
2024-12-20,43608.13,-0.04552186978048689
2024-12-27,43609.64,3.4626570779350274e-05
2025-01-03,43679.26,0.0015964360173577052
2025-01-10,44133.03,0.010388683324763281
2025-01-17,41746.66,-0.0540721994388329
2025-01-24,42713.61,0.023162332028478394
2025-01-31,41955.58,-0.01774680248286198
2025-02-07,42230.99,0.006564323505955594
2025-02-14,40576.64,-0.039173838927290094
2025-02-21,39763.85,-0.020030983344111353
2025-02-28,36679.01,-0.07757900706294785
2025-03-07,37196.91,0.014119792219037475
2025-03-14,35395.49,-0.048429291572875455
2025-03-21,36138.63,0.020995330196022177
2025-03-28,36122.71,-0.000440525830669225
2025-04-04,33075.58,-0.08435496672315002
2025-04-11,32299.26,-0.023471092570410024
2025-04-18,32946.5,0.020038849187256957
2025-04-25,34880.35,0.05869667491235786
2025-05-02,35207.21,0.009370892207216874
2025-05-09,35153.69,-0.0015201431752188688
2025-05-16,37397.38,0.06382516316210318
2025-05-23,36938.11,-0.012280806837270286
2025-05-30,36893.53,-0.0012068836223618762
2025-06-06,36836.56,-0.0015441731924269453
2025-06-13,37839.04,0.027214267564615202
2025-06-20,38171.5,0.008786163708170092
2025-06-27,38060.14,-0.0029173598103297005
2025-07-04,38317.07,0.006750632026051306
2025-07-11,37028.43,-0.03363096395418541
2025-07-18,36554.45,-0.012800434693018392
2025-07-25,35100.9,-0.0397639685455532
2025-08-01,34179.2,-0.026258585962183445
2025-08-08,33816.41,-0.010614350248103976
2025-08-15,34176.54,0.01064956333330458
2025-08-22,34768.87,0.017331479430041874
2025-08-29,34437.32,-0.009535829033270327
2025-09-05,34049.1,-0.011273234967181023
2025-09-12,35474.06,0.041850151692702564
2025-09-19,35968.43,0.013936098659133034
2025-09-26,33327.0,-0.0734374561247183
2025-10-03,33548.43,0.006644162390854191
2025-10-10,34985.28,0.042829127920442245
2025-10-17,34179.45,-0.02303340147627808
2025-10-24,35260.84,0.03163860155736842
2025-10-31,35012.88,-0.007032163726105156
2025-11-07,34426.89,-0.01673641242879753
2025-11-14,35413.99,0.028672354662300226
2025-11-21,35874.22,0.012995711581778924
2025-11-28,36305.54,0.01202311855142768
2025-12-05,37364.44,0.029166347615267485
2025-12-12,37004.68,-0.00962840604596249
2025-12-19,37448.32,0.01198875385491771
2025-12-26,37420.39,-0.00074582785022137
2026-01-02,37136.91,-0.0075755490522678715
2026-01-09,36795.24,-0.009200280798806526
